t,true_lat,true_lon,ins_lat,ins_lon,ekf_lat,ekf_lon,nn_lat,nn_lon
2.7,0.7868829115014614,-1.3338284189422789,0.7868829403386363,-1.3338283914851403,0.7868821415017511,-1.333826861728528,0.7868829367220364,-1.3338283851441086
2.8000000000000003,0.7868839447363786,-1.3338288849451891,0.7868839403386362,-1.3338288914851404,0.7868830830786192,-1.3338272618762044,0.7868839365505733,-1.3338288848775428
2.9000000000000004,0.7868849762259665,-1.3338293526934286,0.7868850403386362,-1.3338292914851404,0.7868841227898037,-1.3338275611568302,0.7868850363792318,-1.3338292846132334
3.0,0.7868860094608836,-1.3338298186963389,0.7868860403386362,-1.3338297914851405,0.7868850611113057,-1.3338279597804283,0.7868860362234944,-1.3338297843614415
3.1,0.7868870426958009,-1.3338302864445786,0.7868870403386362,-1.3338302914851403,0.7868859984101962,-1.3338283580487793,0.7868870360984206,-1.3338302841332568
3.2,0.786888075930718,-1.3338307524474886,0.7868881403386362,-1.3338306914851403,0.7868870349477983,-1.3338286562481187,0.786888136006078,-1.333830683930335
3.3000000000000003,0.7868891091656351,-1.3338312167050697,0.7868891403386362,-1.3338311914851404,0.7868879710891925,-1.3338290544663522,0.786889135938625,-1.3338311837477432
3.4000000000000004,0.7868901424005524,-1.3338316809626507,0.7868901403386362,-1.3338316914851405,0.7868889069725992,-1.3338294527760561,0.7868901358811323,-1.3338316835736173
3.5,0.7868911756354695,-1.3338321452202317,0.7868912403386362,-1.3338320914851405,0.7868899425387136,-1.333829751250647,0.7868912358108915,-1.3338320833887878
3.6,0.7868922088703868,-1.333832609477813,0.7868922403386363,-1.3338325914851403,0.7868908778550678,-1.3338301499010907,0.7868922357190998,-1.3338325831868245
3.7,0.786893242105304,-1.3338330719900646,0.7868932403386362,-1.3338329914851403,0.7868918129469133,-1.3338304487901815,0.7868932356158846,-1.3338329829757734
3.8000000000000003,0.7868942735948918,-1.3338335345023165,0.7868943403386363,-1.3338334914851404,0.7868928480230093,-1.3338308482806382,0.7868943355188938,-1.3338334827692624
3.9000000000000004,0.786895306829809,-1.3338339987598973,0.7868953403386362,-1.3338339914851405,0.7868937833079521,-1.333831248481552,0.7868953354729971,-1.3338339826029133
4.0,0.7868963400647263,-1.333834461272149,0.7868963403386362,-1.3338343914851405,0.786894719046943,-1.333831549606653,0.7868963355479185,-1.3338343825357701
4.1000000000000005,0.786897371554314,-1.3338349237844012,0.7868974403386362,-1.3338348914851403,0.7868957556303113,-1.3338319520683588,0.786897435816475,-1.33383488263812
4.2,0.786898403043902,-1.333835388041982,0.7868984403386362,-1.3338352914851404,0.7868966932000618,-1.3338322558656546,0.7868984363768685,-1.3338352830225682
4.3,0.7868994362788193,-1.3338358488089046,0.7868994403386362,-1.3338357914851404,0.7868976319954466,-1.3338326611527582,0.7868994373206747,-1.3338357838196673
4.4,0.7869004695137365,-1.3338363130664854,0.7869004403386363,-1.3338362914851405,0.7868985720507433,-1.333833067860756,0.7869004386662585,-1.333836285103625
4.5,0.7869015010033243,-1.3338367755787375,0.7869015403386362,-1.3338366914851405,0.7868996132925724,-1.3338333758490126,0.7869015402103293,-1.3338366866986238
4.6000000000000005,0.7869025342382415,-1.3338372380909889,0.7869025403386362,-1.3338371914851403,0.7869005555438773,-1.3338337847619224,0.786902541259241,-1.3338371878383517
4.7,0.7869035674731588,-1.3338376988579117,0.7869035403386362,-1.3338375914851404,0.7869014985201632,-1.3338340942009819,0.7869035414486517,-1.3338375880049316
4.800000000000001,0.7869046024534051,-1.333838159624834,0.7869046403386362,-1.3338380914851404,0.786902542108947,-1.3338345038654156,0.786904641462018,-1.333838087939202
4.9,0.7869056356883224,-1.3338386186464275,0.7869056403386362,-1.3338385914851405,0.7869034860669336,-1.3338349133103813,0.7869056415018795,-1.3338385878599532
5.0,0.7869066706685688,-1.3338390776680207,0.7869066403386362,-1.3338389914851405,0.7869044302827533,-1.3338352222347374,0.7869066415859313,-1.3338389877405195
5.1000000000000005,0.7869077056488153,-1.3338395349442846,0.7869077403386362,-1.3338394914851404,0.7869054749824241,-1.333835630534241,0.7869077417414895,-1.3338394875133155
5.2,0.7869087406290616,-1.3338399957112073,0.7869087403386362,-1.3338398914851404,0.7869064201840898,-1.3338359380674156,0.7869087419711879,-1.3338398870881722
5.300000000000001,0.7869097738639789,-1.3338404564781299,0.7869097403386363,-1.3338403914851404,0.7869073661534505,-1.3338363448263857,0.7869097422905454,-1.333840386371548
5.4,0.7869108070988959,-1.3338409172450523,0.7869108403386362,-1.3338408914851405,0.7869084132898908,-1.3338367508667321,0.7869108427265764,-1.3338408853256183
5.5,0.7869118403338131,-1.333841379757304,0.7869118403386363,-1.3338412914851403,0.78690936161243,-1.3338370561872648,0.7869118431622043,-1.3338412841358938
5.6000000000000005,0.7869128735687304,-1.333841842269556,0.7869128403386362,-1.3338417914851404,0.7869103113557093,-1.3338374608296877,0.7869128434113448,-1.3338417832814078
5.7,0.7869139050583183,-1.333842306527137,0.7869139403386363,-1.3338421914851404,0.7869113628648478,-1.3338377648885016,0.7869139435112332,-1.3338421828899674
5.800000000000001,0.7869149382932354,-1.333842770784718,0.7869149403386362,-1.3338426914851405,0.786912315995415,-1.33383816824015,0.7869149435868119,-1.333842682635292
5.9,0.7869159697828234,-1.333843236787628,0.7869159403386362,-1.3338431914851403,0.7869132707491496,-1.3338385708416454,0.786915943678775,-1.3338431823811825
6.0,0.7869170012724114,-1.3338437027905385,0.7869170403386362,-1.3338435914851403,0.7869143273471219,-1.3338388726491373,0.7869170437998487,-1.333843582089876
6.1000000000000005,0.7869180327619993,-1.333844170538778,0.7869180403386362,-1.3338440914851404,0.7869152855347469,-1.3338392734120224,0.7869180439416775,-1.3338440817320196
6.2,0.7869190625062579,-1.3338446382870175,0.7869190403386362,-1.3338445914851405,0.7869162452849214,-1.333839672969632,0.7869190441063296,-1.3338445812855095
6.300000000000001,0.7869200922505165,-1.3338451095259156,0.7869201403386362,-1.3338449914851405,0.7869173067808447,-1.333839971143446,0.7869201443160647,-1.3338449807067363
6.4,0.7869211219947753,-1.3338455807648135,0.7869211403386362,-1.3338454914851403,0.7869182696963279,-1.3338403676026387,0.7869211445706034,-1.3338454799335882
6.5,0.7869221534843632,-1.333846053749041,0.7869221403386362,-1.3338459914851404,0.786919233928608,-1.3338407622375377,0.7869221448657092,-1.3338459789546289
6.6000000000000005,0.7869231832286219,-1.3338465284785974,0.7869232403386363,-1.3338463914851404,0.7869202995860519,-1.3338410551132451,0.7869232452114593,-1.3338463777968288
6.7,0.7869242129728805,-1.3338470049534832,0.7869242403386362,-1.3338468914851405,0.7869212661245515,-1.3338414463850667,0.7869242455770614,-1.3338468765214198
6.800000000000001,0.7869252427171393,-1.3338474796830397,0.7869252403386362,-1.3338473914851403,0.7869222330870717,-1.3338418365755569,0.7869252459279333,-1.3338473752838536
6.9,0.7869262724613979,-1.3338479579032547,0.7869262403386362,-1.3338478914851404,0.7869231999758597,-1.3338422263928127,0.7869262462077097,-1.3338478742911641
